asin,date,review_count,avg_sentiment,pos_cnt,neut_cnt,neg_cnt
B0B75MQJQR,2025-08-14,1,0.0,0,1,0
B0B75MQJQR,2025-08-15,1,0.225,0,1,0
B0B75MQJQR,2025-08-18,1,0.29,0,1,0
B0B75MQJQR,2025-08-20,1,0.17,0,1,0
B0B75MQJQR,2025-08-23,1,0.0,0,1,0
B0B75MQJQR,2025-08-24,1,0.4,1,0,0
B0B75MQJQR,2025-08-27,1,-0.061,0,1,0
B0B75MQJQR,2025-08-30,1,0.011,0,1,0
B0B75MQJQR,2025-08-31,1,0.0,0,1,0
B0B75MQJQR,2025-09-12,1,0.36,1,0,0
B0B75MQJQR,2025-09-19,1,0.2,0,1,0
B0B75MQJQR,2025-09-22,1,0.092,0,1,0
B0B75MQJQR,2025-09-24,1,0.173,0,1,0
B0B75MQJQR,2025-09-28,1,0.101,0,1,0
B0B75MQJQR,2025-09-30,1,0.0,0,1,0
B0B75MQJQR,2025-10-03,1,0.6,1,0,0
B0B7WKH98S,2025-04-05,1,-0.242,0,1,0
B0B7WKH98S,2025-04-07,1,0.421,1,0,0
B0B7WKH98S,2025-04-10,1,0.0,0,1,0
B0B7WKH98S,2025-04-12,1,-0.117,0,1,0
B0B7WKH98S,2025-04-13,2,0.1195,0,2,0
B0B7WKH98S,2025-04-16,1,0.43,1,0,0
B0B7WKH98S,2025-04-17,4,0.41625,2,2,0
B0B7WKH98S,2025-04-18,1,1.0,1,0,0
B0B7WKH98S,2025-04-21,1,0.224,0,1,0
B0B7WKH98S,2025-04-25,2,0.1445,0,2,0
B0B7WKH98S,2025-04-26,3,0.35000000000000003,1,2,0
B0B7WKH98S,2025-04-27,1,0.096,0,1,0
B0B7WKH98S,2025-04-28,2,0.1875,1,1,0
B0B7WKH98S,2025-04-30,2,0.2905,1,1,0
B0B7WKH98S,2025-05-02,2,0.0555,0,2,0
B0B7WKH98S,2025-05-03,1,0.138,0,1,0
B0B7WKH98S,2025-05-07,1,0.6,1,0,0
B0B7WKH98S,2025-05-09,1,0.4,1,0,0
B0B7WKH98S,2025-05-10,1,0.029,0,1,0
B0B7WKH98S,2025-05-13,2,0.261,1,1,0
B0B7WKH98S,2025-05-15,1,0.7,1,0,0
B0B7WKH98S,2025-05-22,1,0.178,0,1,0
B0B7WKH98S,2025-05-23,1,-0.5,0,0,1
B0B7WKH98S,2025-05-26,1,0.3,0,1,0
B0B7WKH98S,2025-05-27,1,0.225,0,1,0
B0B7WKH98S,2025-05-29,1,0.062,0,1,0
B0B7WKH98S,2025-05-30,1,0.267,0,1,0
B0B7WKH98S,2025-06-09,1,0.297,0,1,0
B0B7WKH98S,2025-06-10,1,0.119,0,1,0
B0B7WKH98S,2025-06-11,1,0.25,0,1,0
B0B7WKH98S,2025-06-12,2,0.3905,1,1,0
B0B7WKH98S,2025-06-16,1,0.142,0,1,0
B0B7WKH98S,2025-06-17,2,0.8665,2,0,0
B0B7WKH98S,2025-06-18,1,0.337,1,0,0
B0B7WKH98S,2025-06-20,2,0.5475,1,1,0
B0B7WKH98S,2025-06-21,1,0.04,0,1,0
B0B7WKH98S,2025-06-23,3,0.024666666666666687,1,1,1
B0B7WKH98S,2025-06-24,2,0.6645,2,0,0
B0B7WKH98S,2025-06-25,1,1.0,1,0,0
B0B7WKH98S,2025-06-26,1,0.7,1,0,0
B0B7WKH98S,2025-06-28,1,0.417,1,0,0
B0B7WKH98S,2025-06-29,1,0.383,1,0,0
B0B7WKH98S,2025-07-02,1,0.138,0,1,0
B0B7WKH98S,2025-07-03,1,0.1,0,1,0
B0B7WKH98S,2025-07-05,1,0.247,0,1,0
B0B7WKH98S,2025-07-06,1,-0.221,0,1,0
B0B7WKH98S,2025-07-08,1,0.0,0,1,0
B0B7WKH98S,2025-07-09,2,0.2225,1,1,0
B0B7WKH98S,2025-07-10,1,0.293,0,1,0
B0B7WKH98S,2025-07-11,2,0.04,0,2,0
B0B7WKH98S,2025-07-13,1,0.33,1,0,0
B0B7WKH98S,2025-07-14,1,0.0,0,1,0
B0B7WKH98S,2025-07-21,1,0.525,1,0,0
B0B7WKH98S,2025-07-22,1,0.35,1,0,0
B0B7WKH98S,2025-07-26,2,0.406,2,0,0
B0B7WKH98S,2025-07-27,1,0.625,1,0,0
B0B7WKH98S,2025-07-29,1,0.459,1,0,0
B0B7WKH98S,2025-07-31,1,0.6,1,0,0
B0B7WKH98S,2025-08-05,1,0.385,1,0,0
B0B7WKH98S,2025-08-06,1,0.0,0,1,0
B0B7WKH98S,2025-08-11,1,0.795,1,0,0
B0B7WKH98S,2025-08-12,1,0.4,1,0,0
B0B7WKH98S,2025-08-13,1,0.25,0,1,0
B0B7WKH98S,2025-08-24,1,0.131,0,1,0
B0B7WKH98S,2025-08-25,1,0.65,1,0,0
B0B7WKH98S,2025-08-28,1,0.8,1,0,0
B0B7WKH98S,2025-08-29,1,0.0,0,1,0
B0B7WKH98S,2025-08-30,1,0.167,0,1,0
B0B7WKH98S,2025-08-31,1,0.8,1,0,0
B0B7WKH98S,2025-09-02,1,0.332,1,0,0
B0B7WKH98S,2025-09-04,2,0.264,1,1,0
B0B7WKH98S,2025-09-05,1,0.281,0,1,0
B0B7WKH98S,2025-09-06,1,-0.152,0,1,0
B0B7WKH98S,2025-09-08,2,0.5125000000000001,1,1,0
B0B7WKH98S,2025-09-09,1,0.512,1,0,0
B0B7WKH98S,2025-09-10,1,0.487,1,0,0
B0B7WKH98S,2025-09-15,2,0.302,1,1,0
B0B7WKH98S,2025-09-23,2,0.30600000000000005,1,1,0
B0B7WKH98S,2025-09-25,2,0.1685,1,1,0
B0B7WKH98S,2025-09-26,1,0.0,0,1,0
B0B7WKH98S,2025-09-28,2,0.301,1,1,0
B0B7WKH98S,2025-09-29,1,0.0,0,1,0
B0B7WKH98S,2025-10-01,1,-0.066,0,1,0
B0BH4KKZB4,2025-02-03,1,-0.475,0,0,1
B0BH4KKZB4,2025-02-08,1,-0.308,0,0,1
B0BH4KKZB4,2025-02-09,1,0.0,0,1,0
B0BH4KKZB4,2025-02-15,1,0.0,0,1,0
B0BH4KKZB4,2025-02-16,1,0.45,1,0,0
B0BH4KKZB4,2025-02-21,1,0.519,1,0,0
B0BH4KKZB4,2025-02-25,1,-0.25,0,1,0
B0BH4KKZB4,2025-02-27,1,0.0,0,1,0
B0BH4KKZB4,2025-02-28,2,0.226,1,1,0
B0BH4KKZB4,2025-03-04,1,0.533,1,0,0
B0BH4KKZB4,2025-03-07,1,0.011,0,1,0
B0BH4KKZB4,2025-03-15,1,0.033,0,1,0
B0BH4KKZB4,2025-03-16,1,-0.158,0,1,0
B0BH4KKZB4,2025-03-19,1,0.0,0,1,0
B0BH4KKZB4,2025-03-22,1,1.0,1,0,0
B0BH4KKZB4,2025-03-23,1,0.0,0,1,0
B0BH4KKZB4,2025-04-04,2,0.474,2,0,0
B0BH4KKZB4,2025-04-05,1,0.575,1,0,0
B0BH4KKZB4,2025-04-07,1,0.0,0,1,0
B0BH4KKZB4,2025-04-08,1,0.428,1,0,0
B0BH4KKZB4,2025-04-09,1,0.0,0,1,0
B0BH4KKZB4,2025-04-12,1,-0.25,0,1,0
B0BH4KKZB4,2025-04-14,1,0.2,0,1,0
B0BH4KKZB4,2025-04-17,1,0.004,0,1,0
B0BH4KKZB4,2025-04-20,1,0.1,0,1,0
B0BH4KKZB4,2025-04-22,1,0.063,0,1,0
B0BH4KKZB4,2025-04-27,1,0.186,0,1,0
B0BH4KKZB4,2025-04-28,1,-0.104,0,1,0
B0BH4KKZB4,2025-05-01,1,-0.083,0,1,0
B0BH4KKZB4,2025-05-02,2,0.40149999999999997,2,0,0
B0BH4KKZB4,2025-05-14,1,0.3,0,1,0
B0BH4KKZB4,2025-05-19,1,0.119,0,1,0
B0BH4KKZB4,2025-05-23,1,0.108,0,1,0
B0BH4KKZB4,2025-05-25,1,0.367,1,0,0
B0BH4KKZB4,2025-05-27,2,0.3165,1,1,0
B0BH4KKZB4,2025-06-03,2,0.477,2,0,0
B0BH4KKZB4,2025-06-04,2,0.358,1,1,0
B0BH4KKZB4,2025-06-06,1,-0.292,0,1,0
B0BH4KKZB4,2025-06-08,1,0.6,1,0,0
B0BH4KKZB4,2025-06-12,1,0.296,0,1,0
B0BH4KKZB4,2025-06-13,1,0.0,0,1,0
B0BH4KKZB4,2025-06-18,1,0.105,0,1,0
B0BH4KKZB4,2025-06-21,1,0.096,0,1,0
B0BH4KKZB4,2025-06-22,1,0.5,1,0,0
B0BH4KKZB4,2025-06-23,1,0.463,1,0,0
B0BH4KKZB4,2025-06-25,2,0.27199999999999996,1,1,0
B0BH4KKZB4,2025-06-27,1,0.315,1,0,0
B0BH4KKZB4,2025-07-02,1,0.0,0,1,0
B0BH4KKZB4,2025-07-03,1,0.6,1,0,0
B0BH4KKZB4,2025-07-06,1,0.0,0,1,0
B0BH4KKZB4,2025-07-07,1,0.375,1,0,0
B0BH4KKZB4,2025-07-09,1,-0.09,0,1,0
B0BH4KKZB4,2025-07-10,1,0.235,0,1,0
B0BH4KKZB4,2025-07-13,1,0.068,0,1,0
B0BH4KKZB4,2025-07-14,2,0.0235,0,2,0
B0BH4KKZB4,2025-07-20,2,-0.184,0,1,1
B0BH4KKZB4,2025-07-21,1,0.35,1,0,0
B0BH4KKZB4,2025-07-25,1,-0.333,0,0,1
B0BH4KKZB4,2025-07-26,1,0.0,0,1,0
B0BH4KKZB4,2025-07-28,1,0.617,1,0,0
B0BH4KKZB4,2025-08-03,1,0.358,1,0,0
B0BH4KKZB4,2025-08-04,2,0.343,1,1,0
B0BH4KKZB4,2025-08-08,1,1.0,1,0,0
B0BH4KKZB4,2025-08-12,1,0.606,1,0,0
B0BH4KKZB4,2025-08-13,1,0.013,0,1,0
B0BH4KKZB4,2025-08-14,2,0.29200000000000004,1,1,0
B0BH4KKZB4,2025-08-16,1,0.604,1,0,0
B0BH4KKZB4,2025-08-17,2,0.3085,1,1,0
B0BH4KKZB4,2025-08-18,2,0.071,0,2,0
B0BH4KKZB4,2025-08-19,1,0.0,0,1,0
B0BH4KKZB4,2025-08-20,1,0.2,0,1,0
B0BH4KKZB4,2025-08-24,1,0.408,1,0,0
B0BH4KKZB4,2025-08-27,1,0.0,0,1,0
B0BH4KKZB4,2025-08-28,1,0.233,0,1,0
B0BH4KKZB4,2025-08-30,2,0.085,0,2,0
B0BH4KKZB4,2025-09-01,1,0.5,1,0,0
B0BH4KKZB4,2025-09-03,1,0.578,1,0,0
B0BH4KKZB4,2025-09-04,1,0.262,0,1,0
B0BH4KKZB4,2025-09-05,1,0.317,1,0,0
B0BH4KKZB4,2025-09-06,1,0.06,0,1,0
B0BH4KKZB4,2025-09-07,1,0.126,0,1,0
B0BH4KKZB4,2025-09-12,1,0.504,1,0,0
B0BH4KKZB4,2025-09-16,1,0.0,0,1,0
B0BH4KKZB4,2025-09-18,3,0.289,1,2,0
B0BH4KKZB4,2025-09-19,1,0.333,1,0,0
B0BH4KKZB4,2025-09-20,1,1.0,1,0,0
B0BH4KKZB4,2025-09-22,1,0.267,0,1,0
B0BH4KKZB4,2025-09-24,1,0.8,1,0,0
B0BH4KKZB4,2025-09-25,1,0.717,1,0,0
B0BH4KKZB4,2025-10-01,1,0.0,0,1,0
B0BH4KKZB4,2025-10-04,2,0.4,1,1,0
B0BJSFSNKT,2024-05-11,1,0.24,0,1,0
B0BJSFSNKT,2024-05-12,2,-0.024999999999999994,0,2,0
B0BJSFSNKT,2024-05-14,1,0.35,1,0,0
B0BJSFSNKT,2024-05-28,2,0.22399999999999998,0,2,0
B0BJSFSNKT,2024-06-24,1,0.283,0,1,0
B0BJSFSNKT,2024-07-10,1,0.0,0,1,0
B0BJSFSNKT,2024-07-20,1,0.05,0,1,0
B0BJSFSNKT,2024-08-04,1,0.0,0,1,0
B0BJSFSNKT,2024-08-16,1,-0.007,0,1,0
B0BJSFSNKT,2024-08-18,1,0.137,0,1,0
B0BJSFSNKT,2024-08-29,1,0.0,0,1,0
B0BJSFSNKT,2024-10-06,1,0.62,1,0,0
B0BJSFSNKT,2024-10-09,1,0.75,1,0,0
B0BJSFSNKT,2024-10-14,1,0.8,1,0,0
B0BJSFSNKT,2024-10-20,1,0.073,0,1,0
B0BJSFSNKT,2024-10-28,1,0.0,0,1,0
B0BJSFSNKT,2024-11-02,1,0.073,0,1,0
B0BJSFSNKT,2024-11-08,1,0.324,1,0,0
B0BJSFSNKT,2024-11-10,1,0.7,1,0,0
B0BJSFSNKT,2024-11-16,1,0.0,0,1,0
B0BJSFSNKT,2024-11-19,1,0.0,0,1,0
B0BJSFSNKT,2024-11-22,2,-0.015,0,2,0
B0BJSFSNKT,2024-12-05,1,0.0,0,1,0
B0BJSFSNKT,2024-12-12,1,0.682,1,0,0
B0BJSFSNKT,2024-12-13,1,0.8,1,0,0
B0BJSFSNKT,2024-12-16,1,0.232,0,1,0
B0BJSFSNKT,2024-12-19,1,0.4,1,0,0
B0BJSFSNKT,2024-12-20,1,0.188,0,1,0
B0BJSFSNKT,2024-12-26,1,0.0,0,1,0
B0BJSFSNKT,2025-01-05,2,-0.08049999999999996,1,0,1
B0BJSFSNKT,2025-01-08,1,0.434,1,0,0
B0BJSFSNKT,2025-01-11,1,0.65,1,0,0
B0BJSFSNKT,2025-01-14,1,0.433,1,0,0
B0BJSFSNKT,2025-01-29,1,-0.004,0,1,0
B0BJSFSNKT,2025-02-06,1,0.0,0,1,0
B0BJSFSNKT,2025-02-19,1,0.15,0,1,0
B0BJSFSNKT,2025-02-22,1,0.8,1,0,0
B0BJSFSNKT,2025-03-08,1,0.7,1,0,0
B0BJSFSNKT,2025-03-22,1,0.589,1,0,0
B0BJSFSNKT,2025-03-23,1,-0.297,0,1,0
B0BJSFSNKT,2025-03-27,1,0.33,1,0,0
B0BJSFSNKT,2025-03-31,1,0.385,1,0,0
B0BJSFSNKT,2025-04-29,1,-0.14,0,1,0
B0BJSFSNKT,2025-05-25,1,0.541,1,0,0
B0BJSFSNKT,2025-06-24,1,0.302,1,0,0
B0BJSFSNKT,2025-06-30,1,0.433,1,0,0
B0BJSFSNKT,2025-07-01,1,0.0,0,1,0
B0BJSFSNKT,2025-07-03,1,0.4,1,0,0
B0BJSFSNKT,2025-07-07,1,-0.1,0,1,0
B0BJSFSNKT,2025-07-16,1,0.236,0,1,0
B0BJSFSNKT,2025-07-19,4,0.40625,3,1,0
B0BJSFSNKT,2025-07-20,1,0.7,1,0,0
B0BJSFSNKT,2025-07-21,1,0.291,0,1,0
B0BJSFSNKT,2025-07-22,2,0.34099999999999997,1,1,0
B0BJSFSNKT,2025-07-23,1,0.65,1,0,0
B0BJSFSNKT,2025-07-24,2,0.2885,1,1,0
B0BJSFSNKT,2025-07-25,1,0.7,1,0,0
B0BJSFSNKT,2025-07-26,3,0.5206666666666667,2,1,0
B0BJSFSNKT,2025-07-31,2,0.23450000000000001,0,2,0
B0BJSFSNKT,2025-08-01,1,0.75,1,0,0
B0BJSFSNKT,2025-08-02,4,0.464,3,1,0
B0BJSFSNKT,2025-08-03,2,0.58,2,0,0
B0BJSFSNKT,2025-08-04,4,0.31575,2,2,0
B0BJSFSNKT,2025-08-05,4,0.47850000000000004,3,1,0
B0BJSFSNKT,2025-08-06,3,0.48433333333333334,3,0,0
B0BJSFSNKT,2025-08-07,2,0.6415,2,0,0
B0BJSFSNKT,2025-08-09,1,0.367,1,0,0
B0BJSFSNKT,2025-08-10,1,0.8,1,0,0
B0BJSFSNKT,2025-08-19,1,0.7,1,0,0
B0BJSFSNKT,2025-08-28,1,0.1,0,1,0
B0BJSFSNKT,2025-08-30,1,0.52,1,0,0
B0BJSFSNKT,2025-09-02,1,0.224,0,1,0
B0BJSFSNKT,2025-09-06,1,0.0,0,1,0
B0BJSFSNKT,2025-09-13,1,0.213,0,1,0
B0BJSFSNKT,2025-09-17,1,0.042,0,1,0
B0BJSFSNKT,2025-09-23,1,0.231,0,1,0
B0BJSFSNKT,2025-09-25,1,0.8,1,0,0
B0BJSFSNKT,2025-09-27,1,0.45,1,0,0
B0BJSFSNKT,2025-10-03,1,0.317,1,0,0
B0BS1QCFHX,2025-08-13,2,0.23049999999999998,1,1,0
B0BS1QCFHX,2025-08-14,3,0.47000000000000003,2,1,0
B0BS1QCFHX,2025-08-16,3,0.6166666666666667,2,1,0
B0BS1QCFHX,2025-08-17,1,0.048,0,1,0
B0BS1QCFHX,2025-08-18,4,0.39,3,1,0
B0BS1QCFHX,2025-08-19,3,-0.01933333333333333,0,3,0
B0BS1QCFHX,2025-08-20,4,0.42075,2,2,0
B0BS1QCFHX,2025-08-21,1,0.288,0,1,0
B0BS1QCFHX,2025-08-22,1,0.366,1,0,0
B0BS1QCFHX,2025-08-23,1,0.408,1,0,0
B0BS1QCFHX,2025-08-24,3,0.25466666666666665,1,2,0
B0BS1QCFHX,2025-08-25,6,0.12183333333333334,1,5,0
B0BS1QCFHX,2025-08-26,8,0.084625,2,6,0
B0BS1QCFHX,2025-08-27,3,0.6230000000000001,2,1,0
B0BS1QCFHX,2025-08-28,2,0.07100000000000001,0,2,0
B0BS1QCFHX,2025-08-29,1,-0.4,0,0,1
B0BS1QCFHX,2025-08-30,1,0.0,0,1,0
B0BS1QCFHX,2025-08-31,1,0.45,1,0,0
B0BS1QCFHX,2025-09-02,4,0.11225,1,3,0
B0BS1QCFHX,2025-09-03,1,0.625,1,0,0
B0BS1QCFHX,2025-09-04,2,0.072,0,2,0
B0BS1QCFHX,2025-09-05,5,0.016600000000000004,1,3,1
B0BS1QCFHX,2025-09-06,2,0.3605,1,1,0
B0BS1QCFHX,2025-09-07,6,0.2738333333333333,2,4,0
B0BS1QCFHX,2025-09-08,1,-0.35,0,0,1
B0BS1QCFHX,2025-09-09,6,0.1075,2,3,1
B0BS1QCFHX,2025-09-11,2,0.1325,0,2,0
B0BS1QCFHX,2025-09-12,3,0.07833333333333332,0,3,0
B0BS1QCFHX,2025-09-13,2,0.08350000000000002,0,2,0
B0BS1QCFHX,2025-09-14,3,0.36466666666666664,2,1,0
B0BS1QCFHX,2025-09-15,7,0.27199999999999996,4,3,0
B0BS1QCFHX,2025-09-16,2,0.35,1,1,0
B0BS1QCFHX,2025-09-17,2,0.5335000000000001,1,1,0
B0BS1QCFHX,2025-09-18,4,0.05775,1,3,0
B0BS1QCFHX,2025-09-19,5,0.2766,2,3,0
B0BS1QCFHX,2025-09-20,2,0.106,1,1,0
B0BS1QCFHX,2025-09-21,4,0.29525,1,3,0
B0BS1QCFHX,2025-09-22,2,0.2565,1,1,0
B0BS1QCFHX,2025-09-23,2,0.36,1,1,0
B0BS1QCFHX,2025-09-24,1,-0.017,0,1,0
B0BS1QCFHX,2025-09-25,4,0.17575,1,3,0
B0BS1QCFHX,2025-09-26,2,0.1935,1,1,0
B0BS1QCFHX,2025-09-27,2,0.1645,0,2,0
B0BS1QCFHX,2025-09-28,2,0.128,0,2,0
B0BS1QCFHX,2025-09-29,2,0.578,1,1,0
B0BS1QCFHX,2025-09-30,4,0.41775,3,1,0
B0BS1QCFHX,2025-10-01,2,0.1765,1,1,0
B0BS1QCFHX,2025-10-03,1,0.308,1,0,0
B0BS1QCFHX,2025-10-04,1,0.38,1,0,0
B0BTJ9WHL9,2024-09-26,1,-0.129,0,1,0
B0BTJ9WHL9,2024-09-27,1,0.0,0,1,0
B0BTJ9WHL9,2024-09-28,1,0.351,1,0,0
B0BTJ9WHL9,2024-10-02,1,0.458,1,0,0
B0BTJ9WHL9,2024-10-03,1,0.337,1,0,0
B0BTJ9WHL9,2024-10-06,1,-0.017,0,1,0
B0BTJ9WHL9,2024-10-07,1,0.567,1,0,0
B0BTJ9WHL9,2024-10-08,1,0.0,0,1,0
B0BTJ9WHL9,2024-10-10,2,-0.1335,0,1,1
B0BTJ9WHL9,2024-10-14,3,0.13499999999999998,0,3,0
B0BTJ9WHL9,2024-10-16,1,0.167,0,1,0
B0BTJ9WHL9,2024-10-18,1,0.208,0,1,0
B0BTJ9WHL9,2024-10-19,1,0.0,0,1,0
B0BTJ9WHL9,2024-10-20,1,0.0,0,1,0
B0BTJ9WHL9,2024-10-24,1,0.405,1,0,0
B0BTJ9WHL9,2024-10-25,1,0.417,1,0,0
B0BTJ9WHL9,2024-10-26,1,0.7,1,0,0
B0BTJ9WHL9,2024-10-28,2,-0.1,0,2,0
B0BTJ9WHL9,2024-10-29,2,0.4,1,1,0
B0BTJ9WHL9,2024-10-31,1,0.17,0,1,0
B0BTJ9WHL9,2024-11-01,1,0.0,0,1,0
B0BTJ9WHL9,2024-11-03,2,0.2375,1,1,0
B0BTJ9WHL9,2024-11-06,2,0.4585,2,0,0
B0BTJ9WHL9,2024-11-08,1,0.225,0,1,0
B0BTJ9WHL9,2024-11-09,1,0.464,1,0,0
B0BTJ9WHL9,2024-11-13,1,0.178,0,1,0
B0BTJ9WHL9,2024-11-17,1,0.215,0,1,0
B0BTJ9WHL9,2024-11-18,1,0.8,1,0,0
B0BTJ9WHL9,2024-11-21,1,0.243,0,1,0
B0BTJ9WHL9,2024-11-25,1,0.475,1,0,0
B0BTJ9WHL9,2024-11-29,1,0.195,0,1,0
B0BTJ9WHL9,2024-12-02,1,0.0,0,1,0
B0BTJ9WHL9,2024-12-03,1,0.0,0,1,0
B0BTJ9WHL9,2024-12-04,1,0.271,0,1,0
B0BTJ9WHL9,2024-12-05,2,0.3195,1,1,0
B0BTJ9WHL9,2024-12-07,1,0.0,0,1,0
B0BTJ9WHL9,2024-12-08,1,0.317,1,0,0
B0BTJ9WHL9,2024-12-10,1,0.292,0,1,0
B0BTJ9WHL9,2024-12-11,1,0.391,1,0,0
B0BTJ9WHL9,2024-12-12,1,0.66,1,0,0
B0BTJ9WHL9,2024-12-14,1,0.4,1,0,0
B0BTJ9WHL9,2024-12-20,1,0.488,1,0,0
B0BTJ9WHL9,2024-12-23,2,0.15,0,2,0
B0BTJ9WHL9,2024-12-30,2,0.425,1,1,0
B0BTJ9WHL9,2024-12-31,1,0.606,1,0,0
B0BTJ9WHL9,2025-01-01,1,0.125,0,1,0
B0BTJ9WHL9,2025-01-03,1,0.089,0,1,0
B0BTJ9WHL9,2025-01-06,1,0.8,1,0,0
B0BTJ9WHL9,2025-01-22,1,0.071,0,1,0
B0BTJ9WHL9,2025-01-29,1,0.433,1,0,0
B0BTJ9WHL9,2025-02-12,1,0.323,1,0,0
B0BTJ9WHL9,2025-02-17,1,0.362,1,0,0
B0BTJ9WHL9,2025-02-21,1,0.164,0,1,0
B0BTJ9WHL9,2025-02-23,1,0.284,0,1,0
B0BTJ9WHL9,2025-03-01,1,0.0,0,1,0
B0BTJ9WHL9,2025-03-10,1,0.217,0,1,0
B0BTJ9WHL9,2025-03-18,1,0.613,1,0,0
B0BTJ9WHL9,2025-03-22,1,-0.039,0,1,0
B0BTJ9WHL9,2025-03-24,1,0.333,1,0,0
B0BTJ9WHL9,2025-03-28,1,0.675,1,0,0
B0BTJ9WHL9,2025-03-29,1,-0.012,0,1,0
B0BTJ9WHL9,2025-03-30,1,0.303,1,0,0
B0BTJ9WHL9,2025-03-31,1,0.363,1,0,0
B0BTJ9WHL9,2025-04-05,1,0.562,1,0,0
B0BTJ9WHL9,2025-04-07,1,0.781,1,0,0
B0BTJ9WHL9,2025-04-09,1,0.375,1,0,0
B0BTJ9WHL9,2025-04-14,1,0.5,1,0,0
B0BTJ9WHL9,2025-04-17,1,0.0,0,1,0
B0BTJ9WHL9,2025-04-24,1,0.129,0,1,0
B0BTJ9WHL9,2025-04-25,1,0.0,0,1,0
B0BTJ9WHL9,2025-05-09,1,0.6,1,0,0
B0BTJ9WHL9,2025-05-12,1,0.375,1,0,0
B0BTJ9WHL9,2025-05-13,1,0.0,0,1,0
B0BTJ9WHL9,2025-05-20,1,0.363,1,0,0
B0BTJ9WHL9,2025-05-25,1,0.333,1,0,0
B0BTJ9WHL9,2025-05-26,1,0.3,0,1,0
B0BTJ9WHL9,2025-05-31,1,0.084,0,1,0
B0BTJ9WHL9,2025-06-06,1,0.91,1,0,0
B0BTJ9WHL9,2025-06-08,1,0.054,0,1,0
B0BTJ9WHL9,2025-06-12,1,-0.75,0,0,1
B0BTJ9WHL9,2025-06-15,1,0.0,0,1,0
B0BTJ9WHL9,2025-06-20,1,0.6,1,0,0
B0BTJ9WHL9,2025-07-22,1,0.5,1,0,0
B0BTJ9WHL9,2025-07-24,1,0.733,1,0,0
B0BTJ9WHL9,2025-08-01,1,0.5,1,0,0
B0BTJ9WHL9,2025-08-21,1,0.344,1,0,0
B0BTJ9WHL9,2025-08-26,1,0.348,1,0,0
B0BTJ9WHL9,2025-08-31,1,0.167,0,1,0
B0BTJ9WHL9,2025-09-05,1,0.167,0,1,0
B0BTJ9WHL9,2025-09-11,1,0.7,1,0,0
B0BTJ9WHL9,2025-09-27,1,0.692,1,0,0
B0BVRJXH27,2025-02-12,2,0.5065000000000001,1,1,0
B0BVRJXH27,2025-02-19,1,0.399,1,0,0
B0BVRJXH27,2025-02-20,1,0.257,0,1,0
B0BVRJXH27,2025-02-21,1,0.0,0,1,0
B0BVRJXH27,2025-02-22,2,0.132,1,1,0
B0BVRJXH27,2025-02-24,1,0.75,1,0,0
B0BVRJXH27,2025-03-03,1,-0.005,0,1,0
B0BVRJXH27,2025-03-04,1,0.511,1,0,0
B0BVRJXH27,2025-03-06,1,0.8,1,0,0
B0BVRJXH27,2025-03-09,2,0.3585,2,0,0
B0BVRJXH27,2025-03-10,1,0.268,0,1,0
B0BVRJXH27,2025-03-14,3,0.12833333333333333,1,2,0
B0BVRJXH27,2025-03-17,2,-0.0915,0,2,0
B0BVRJXH27,2025-03-19,1,0.193,0,1,0
B0BVRJXH27,2025-03-24,2,0.466,2,0,0
B0BVRJXH27,2025-03-30,1,0.525,1,0,0
B0BVRJXH27,2025-04-02,1,0.391,1,0,0
B0BVRJXH27,2025-04-04,1,0.1,0,1,0
B0BVRJXH27,2025-04-06,1,-0.038,0,1,0
B0BVRJXH27,2025-04-08,1,-0.125,0,1,0
B0BVRJXH27,2025-04-09,1,-0.2,0,1,0
B0BVRJXH27,2025-04-12,2,-0.1405,0,1,1
B0BVRJXH27,2025-04-19,1,0.44,1,0,0
B0BVRJXH27,2025-04-21,2,0.2185,1,1,0
B0BVRJXH27,2025-04-24,2,0.309,1,1,0
B0BVRJXH27,2025-04-28,2,0.316,1,1,0
B0BVRJXH27,2025-04-29,1,0.0,0,1,0
B0BVRJXH27,2025-05-02,1,0.044,0,1,0
B0BVRJXH27,2025-05-04,1,0.41,1,0,0
B0BVRJXH27,2025-05-05,1,0.0,0,1,0
B0BVRJXH27,2025-05-08,1,0.286,0,1,0
B0BVRJXH27,2025-05-14,1,0.55,1,0,0
B0BVRJXH27,2025-05-15,3,0.6226666666666666,3,0,0
B0BVRJXH27,2025-05-16,1,0.0,0,1,0
B0BVRJXH27,2025-05-17,2,0.484,2,0,0
B0BVRJXH27,2025-05-18,1,0.0,0,1,0
B0BVRJXH27,2025-05-19,1,0.167,0,1,0
B0BVRJXH27,2025-05-20,1,0.7,1,0,0
B0BVRJXH27,2025-05-21,1,-0.063,0,1,0
B0BVRJXH27,2025-05-26,2,0.3665,1,1,0
B0BVRJXH27,2025-05-27,1,0.664,1,0,0
B0BVRJXH27,2025-05-28,1,0.154,0,1,0
B0BVRJXH27,2025-05-29,1,0.0,0,1,0
B0BVRJXH27,2025-06-02,1,0.681,1,0,0
B0BVRJXH27,2025-06-03,2,0.35350000000000004,1,1,0
B0BVRJXH27,2025-06-04,1,0.297,0,1,0
B0BVRJXH27,2025-06-05,3,0.305,1,2,0
B0BVRJXH27,2025-06-06,1,0.39,1,0,0
B0BVRJXH27,2025-06-07,1,-0.35,0,0,1
